32	52	44	10	48	18
80	99	28	63	41	22
10	43	42	17	23	23
10	49	61	22	81	55
80	40	100	25	47	100
67	23	90	41	57	73
82	88	32	27	92	59
95	82	59	75	21	25
32	11	11	67	12	39
42	27	21	29	26	80
90	73	99	67	51	74
54	57	43	64	34	29
57	48	31	39	87	62
15	18	82	14	87	36
65	99	18	91	44	23
90	38	92	20	92	91
18	66	74	20	18	41
45	73	33	68	67	87
12	45	27	12	30	37
43	34	69	65	92	99
24	92	43	58	82	46
29	12	51	99	78	92
11	15	46	51	24	22
70	17	36	26	55	71
62	57	33	63	64	57
20	25	50	72	82	58
99	28	35	78	39	47
95	97	94	95	93	34
69	68	55	31	44	89
17	32	30	84	28	10
19	57	58	33	93	31
80	69	97	37	96	10
13	40	69	14	76	36
44	34	42	85	62	28
29	45	17	91	37	13
14	38	36	59	73	50
70	65	75	52	95	67
75	79	30	87	29	62
68	61	85	40	35	11
22	44	80	74	76	40
96	90	99	44	92	73
90	100	47	26	95	68
25	35	60	87	33	81
40	98	94	67	62	44
47	55	62	82	57	19
69	82	89	67	69	71
63	87	62	14	43	47
64	87	35	13	48	80
70	26	45	10	23	41
16	19	69	74	59	86
50	41	50	12	57	84
74	56	82	60	42	35
97	83	97	10	100	11
16	46	91	76	78	77
19	72	27	69	31	49
92	21	67	45	61	86
36	59	44	90	44	85
91	74	25	87	37	87
78	60	24	34	27	29
32	41	57	65	74	35
33	14	43	45	13	60
92	80	16	77	31	95
60	36	89	28	10	48
54	68	69	55	19	55
81	22	77	77	10	81
90	20	19	87	64	97
44	17	11	60	44	13
91	64	76	12	57	16
98	55	73	84	92	73
96	86	51	87	15	37
78	90	46	43	18	61
71	28	35	93	61	89
36	55	76	100	26	98
47	87	42	30	68	30
12	97	38	88	43	65
31	81	93	48	25	14
41	73	43	44	37	81
19	62	92	43	63	98
57	45	39	72	29	83
71	45	45	57	56	32
79	71	11	69	42	31
22	35	66	74	85	22
99	76	37	37	18	69
53	34	65	40	90	52
84	16	81	84	41	84
23	23	100	44	48	40
69	76	93	70	60	33
59	35	10	45	91	71
79	16	81	33	71	25
44	26	88	12	83	15
23	35	15	88	51	75
99	64	65	31	72	46
70	52	88	69	65	50
66	80	90	47	93	66
80	90	35	43	47	80
83	77	52	40	93	69
49	38	83	100	72	58
27	16	52	96	32	22
88	40	73	66	70	72
51	98	24	91	85	60
50	91	27	70	85	95
69	31	99	29	75	56
19	62	45	14	72	56
66	86	32	86	16	92
73	89	29	59	36	90
12	68	70	67	29	10
90	27	12	64	68	72
84	63	89	37	80	42
59	65	26	73	20	74
85	87	70	83	92	51
50	83	81	29	69	62
70	28	68	86	13	62
51	72	32	85	80	70
32	24	79	59	56	13
94	37	28	69	26	62
10	48	31	40	61	17
68	21	67	72	70	37
27	65	16	62	39	28
95	91	72	12	27	35
43	15	79	20	25	90
60	69	57	47	42	42
23	62	14	53	90	38
90	28	33	84	98	29
20	76	11	55	15	15
57	20	45	82	39	24
78	87	12	62	33	12
88	64	99	51	74	83
13	45	22	49	73	70
15	65	58	99	24	38
99	83	12	20	31	23
20	50	65	61	36	80
52	100	72	27	91	58
43	55	59	21	59	13
10	97	37	60	42	41
39	18	90	13	53	15
63	76	83	58	72	70
41	46	61	45	92	18
74	41	21	100	79	13
89	85	16	27	85	91
36	63	68	55	55	79
25	29	55	80	56	81
87	29	16	13	67	10
96	74	64	64	15	76
37	13	78	17	48	81
85	47	18	12	49	53
20	59	43	16	31	65
63	14	91	100	63	75
73	51	87	71	79	68
50	64	24	72	35	33
75	61	42	21	37	91
74	14	85	23	68	29
98	50	58	17	18	35
83	10	12	27	50	53
48	52	73	53	48	27
21	65	46	54	14	43
93	31	90	87	74	34
55	37	45	90	59	54
66	60	63	60	53	13
63	56	33	26	71	37
23	75	97	63	79	41
87	96	20	45	99	39
86	86	25	64	90	78
56	76	65	12	28	41
93	100	59	55	69	82
97	65	45	70	71	58
67	27	96	72	17	68
38	58	25	48	94	56
31	16	80	40	21	73
33	84	96	39	74	50
51	96	67	98	100	10
72	18	30	51	33	81
93	98	75	18	77	57
85	40	56	38	77	15
82	13	48	76	98	54
12	72	70	98	82	100
35	14	48	20	17	45
70	63	25	30	59	13
31	15	17	100	71	20
83	82	69	57	35	92
21	93	72	61	43	87
85	93	65	31	49	33
49	91	86	78	66	20
100	49	51	72	16	61
77	18	68	60	70	25
95	19	97	10	45	51
31	18	47	64	95	60
47	61	18	46	52	38
66	13	60	33	17	27
30	46	87	10	42	77
24	63	55	94	61	52
38	21	55	84	67	96
61	20	21	52	65	55
58	23	98	28	93	53
82	15	15	42	80	81
17	46	48	92	31	46
55	15	94	97	81	22
49	70	89	39	74	58
67	40	31	49	19	52
26	75	68	48	81	69
28	64	54	81	45	61
76	80	84	79	70	18
46	25	53	32	16	34
77	78	58	30	34	78
66	91	48	72	63	93
48	99	10	14	68	83
34	65	76	13	34	59
45	41	89	28	85	28
41	78	62	84	88	34
82	56	30	33	21	22
24	17	60	82	92	53
53	90	20	100	55	33
49	23	91	94	86	19
28	42	25	68	87	16
37	58	96	67	96	87
84	37	55	98	25	13
55	40	92	84	80	79
39	58	28	66	49	24
55	16	95	87	37	30
43	38	78	72	59	48
68	46	85	76	29	20
73	88	14	91	20	85
54	97	38	39	45	90
55	34	29	29	66	65
58	85	62	42	98	60
86	14	88	97	60	62
17	77	23	72	81	13
32	71	60	99	37	91
67	25	56	16	85	31
33	81	42	58	96	17
21	42	53	34	65	29
42	18	67	87	75	95
15	72	38	13	74	50
66	33	30	97	79	99
61	79	77	43	95	23
44	66	74	51	93	51
56	94	55	86	71	33
79	38	62	85	58	47
86	91	20	69	29	85
72	68	29	62	76	53
88	87	26	50	51	99
14	23	33	24	46	23
19	81	96	20	81	36
47	20	31	37	23	63
21	84	56	31	89	43
53	52	32	19	45	96
35	78	77	13	76	79
94	15	36	74	58	46
48	84	22	68	25	56
68	29	75	34	66	48
48	48	35	78	90	58
72	65	40	48	62	18
71	77	79	73	33	52
60	89	75	45	66	92
21	22	72	69	44	30
26	22	99	66	31	67
27	18	45	78	13	62
37	33	66	29	87	36
10	84	36	67	96	80
55	48	53	18	99	35
47	83	77	24	83	33
21	36	67	88	83	52
11	98	31	22	82	100
95	35	64	79	79	87
89	79	73	85	83	47
29	16	45	73	18	26
35	46	47	82	42	81
23	85	86	29	36	38
46	66	46	13	92	11
95	16	87	81	11	88
10	22	67	35	24	67
96	95	58	99	43	39
96	65	88	75	33	70
10	67	57	56	15	32
40	53	32	23	69	100
86	31	75	96	61	86
60	86	25	20	83	71
51	44	87	92	44	50
15	10	57	27	63	61
81	43	42	65	17	51
82	51	57	24	59	76
13	57	21	43	38	20
72	43	76	21	66	26
98	56	38	34	44	14
42	91	64	48	36	86
17	44	26	44	35	45
40	64	71	39	13	57
91	36	88	40	65	10
50	72	40	67	56	54
73	57	54	58	54	70
12	95	98	13	54	26
30	62	68	94	63	97
16	39	19	83	71	61
36	59	27	16	50	37
84	22	25	33	88	62
40	47	92	33	26	25
66	58	83	57	50	29
61	98	40	68	50	33
85	100	98	39	82	42
43	27	74	86	13	79
54	63	84	77	87	66
22	13	51	32	55	100
80	57	88	14	66	49
85	97	62	17	33	53
32	31	73	69	44	54
88	23	35	41	88	44
44	91	46	91	12	52
70	95	68	44	39	58
12	46	28	14	36	85
46	77	100	82	32	30
65	54	74	88	77	96
18	33	72	33	82	29
45	86	63	46	20	98
47	29	63	98	45	63
49	18	51	34	49	70
96	83	50	53	69	73
29	39	100	37	89	85
53	35	42	39	25	29
87	55	73	10	14	23
95	12	48	30	23	40
28	65	77	23	51	86
75	48	90	41	65	13
17	87	60	47	53	22
14	60	81	91	69	83
36	19	84	79	90	38
76	90	79	13	80	66
49	87	37	92	69	59
91	43	63	82	66	100
27	80	24	74	61	35
11	17	90	73	13	37
96	22	77	11	48	93
21	48	69	11	29	89
40	23	55	15	60	100
16	41	59	40	98	52
53	86	62	94	13	57
94	62	38	93	11	95
47	19	82	42	53	42
57	27	81	60	20	91
27	23	14	49	30	59
72	25	13	66	50	79
23	39	94	80	87	64
47	42	16	15	74	74
75	97	80	28	64	26
97	25	63	60	90	82
51	91	54	95	23	61
92	88	84	38	45	48
53	54	71	57	63	76
51	100	38	15	91	64
13	51	44	45	48	37
46	64	14	61	91	15
16	51	64	45	67	82
84	59	16	78	42	90
57	50	59	63	65	21
28	16	43	31	59	30
10	83	61	57	45	26
15	56	12	13	100	71
26	16	47	66	35	74
74	92	79	90	20	85
85	19	27	37	90	74
60	85	98	52	84	22
73	52	93	88	41	34
23	17	32	71	87	22
61	38	75	28	25	63
48	47	44	33	18	99
78	59	64	29	46	69
24	63	33	58	40	16
99	10	54	24	36	33
90	35	61	32	64	46
92	63	27	52	38	71
73	81	92	13	31	73
10	74	70	23	91	20
31	52	76	63	16	47
41	48	99	75	78	56
34	80	21	28	53	23
18	49	35	24	60	24
39	83	65	76	97	52
60	94	85	46	14	66
24	71	24	72	92	89
79	90	61	97	23	78
48	33	86	51	81	75
61	52	31	84	65	50
33	10	92	25	22	32
19	32	29	70	94	43
34	46	38	91	45	40
13	57	68	27	42	36
25	25	54	73	47	29
65	51	19	39	32	68
50	91	88	52	73	66
29	28	48	98	64	84
30	68	43	53	39	91
60	83	75	37	11	58
25	43	68	20	25	56
21	27	92	88	32	70
77	22	91	86	62	74
52	74	76	55	14	66
11	29	20	77	60	86
71	92	81	14	91	48
91	51	11	55	22	63
98	56	16	93	94	85
39	27	88	55	97	39
44	94	31	40	62	30
16	62	44	28	58	39
41	12	63	81	26	20
59	14	77	55	82	98
40	40	15	89	17	53
55	47	49	66	27	72
14	91	94	68	89	37
25	46	85	65	38	35
44	100	44	39	81	34
58	10	29	35	65	60
99	54	67	91	43	28
72	91	44	13	84	75
24	28	13	34	10	97
26	17	99	17	17	45
18	60	27	12	27	82
15	99	43	13	69	88
41	82	86	59	55	49
33	31	29	82	43	91
18	53	32	95	33	19
33	84	11	41	59	17
83	73	48	88	62	59
46	48	67	69	15	92
43	36	91	57	12	67
20	47	72	42	96	10
72	21	24	88	83	39
31	10	68	56	62	67
30	61	15	44	12	84
51	19	62	61	68	94
99	100	65	99	26	38
66	37	86	89	45	98
53	23	29	16	26	91
89	67	22	38	72	51
67	54	36	97	31	83
83	89	44	43	76	93
21	65	21	50	76	70
13	91	66	47	20	30
67	38	21	98	26	67
70	32	65	45	63	61
62	91	16	36	54	58
41	34	10	20	34	96
11	16	67	83	83	34
38	26	52	37	42	71
35	60	46	34	36	34
31	32	59	54	11	28
19	49	95	73	90	33
72	51	66	78	71	60
47	82	49	48	29	65
99	40	21	58	78	23
47	35	34	93	53	79
100	12	65	58	30	100
46	36	76	66	21	11
67	95	56	28	21	15
56	64	39	28	81	25
37	65	89	49	59	20
36	63	55	22	24	72
82	15	74	69	84	27
36	35	18	48	98	93
26	10	48	87	98	38
50	59	87	32	48	91
63	89	58	14	81	92
31	17	37	15	73	36
13	55	100	39	28	42
22	84	23	12	73	86
82	24	44	93	16	94
53	12	65	51	83	20
93	98	46	31	86	71
74	25	74	20	53	33
89	10	32	43	53	36
41	13	51	49	74	85
46	67	94	24	51	11
52	90	83	48	72	37
40	25	80	99	25	91
68	91	65	97	81	30
73	79	55	93	39	12
47	63	92	88	49	65
30	95	52	84	23	91
44	84	76	61	18	49
19	33	91	46	68	41
77	64	18	55	89	73
94	19	71	99	57	43
90	59	42	56	29	82
50	53	22	71	20	90
46	100	36	18	82	97
76	84	99	10	52	12
11	37	44	54	82	71
59	24	30	45	86	83
66	65	85	91	42	17
86	28	69	55	36	85
38	96	46	34	82	52
42	68	16	12	58	69
15	47	50	73	86	45
30	51	56	85	60	86
34	50	69	38	36	37
92	40	46	91	81	100
61	64	22	34	83	83
24	83	48	38	87	61
33	65	23	93	69	98
12	91	34	12	90	97
17	83	50	98	19	40
12	93	30	39	37	83
74	78	63	70	25	40
48	21	68	14	23	90
83	92	44	14	82	29
44	51	25	81	97	22
13	12	13	52	64	16
83	54	98	80	46	96
19	28	12	80	10	25
27	25	68	11	46	53
98	53	55	28	39	69
90	51	42	65	23	52
66	35	61	77	25	13
77	16	91	30	22	66
49	94	46	73	91	76
34	22	59	54	75	93
40	19	64	85	57	23
19	61	61	79	87	42
100	30	26	34	61	86
23	46	53	40	43	93
17	80	84	70	33	37
42	19	38	74	85	17
93	60	86	93	46	36
51	25	45	33	35	61
51	66	87	68	96	13
86	52	85	37	55	60
39	71	39	82	99	53
17	92	34	57	69	39
75	24	62	93	74	12
70	32	72	90	52	57
61	50	16	75	76	72
93	82	98	59	84	60
36	59	46	76	99	79
52	19	72	14	87	21
24	56	76	94	49	73
70	32	75	46	43	79
94	94	32	30	51	21
53	24	59	70	56	41
87	25	38	32	62	11
47	18	10	75	41	35
64	29	54	56	85	59
69	47	17	59	55	31
49	99	29	52	48	90
64	86	22	89	54	53
70	16	47	37	38	89
56	19	35	63	70	46
48	95	29	80	32	49
11	93	41	50	35	98
54	30	24	92	20	34
69	61	59	42	79	44
24	48	55	26	87	67
22	63	67	30	88	84
85	27	45	45	99	15
14	57	52	79	63	76
64	33	39	25	15	52
86	34	40	18	69	77
65	97	51	12	51	12
51	88	100	76	79	23
44	89	24	29	37	62
63	38	53	52	44	50
27	15	36	22	62	94
12	50	93	25	39	45
22	29	94	42	75	22
76	37	97	46	96	47
42	81	13	19	97	68
64	39	39	26	76	100
48	78	60	71	76	18
56	88	48	40	17	89
45	35	82	39	38	31
32	58	68	11	77	12
58	86	78	26	38	34
74	22	83	62	62	39
72	70	90	46	67	58
67	58	23	64	22	11
35	45	17	33	76	58
63	89	95	40	46	54
95	93	90	47	29	68
63	70	59	85	61	23
91	28	19	39	13	17
48	15	36	61	75	32
91	12	97	85	94	36
18	41	90	92	93	56
51	11	96	57	49	43
79	33	86	38	93	47
11	28	22	14	79	32
28	91	47	21	95	18
69	38	25	45	27	46
72	54	54	98	39	87
20	99	70	60	14	26
12	55	38	61	36	33
65	88	49	67	88	65
23	78	91	25	63	68
59	11	35	22	44	29
14	34	56	21	86	10
25	86	68	41	32	46
39	64	36	17	24	55
74	76	64	67	42	92
85	27	90	20	94	18
90	89	89	71	23	23
78	51	44	27	79	67
20	97	20	11	89	39
19	32	80	12	100	41
72	82	91	28	20	72
62	96	66	35	64	54
56	96	85	85	41	82
24	31	21	19	10	26
58	88	42	90	63	55
47	33	72	17	20	34
74	45	11	68	45	56
54	48	88	20	91	78
61	71	96	80	68	55
69	61	27	49	56	21
46	11	20	86	79	46
12	64	67	23	70	82
14	18	53	47	72	56
30	49	68	70	20	54
40	73	12	74	36	87
25	60	32	10	73	12
24	31	97	91	15	47
23	19	74	76	79	55
18	71	31	100	16	95
48	52	90	64	42	69
70	74	25	24	12	22
11	22	80	46	71	36
91	19	40	95	74	69
44	58	38	22	63	100
59	23	74	87	90	90
96	59	54	86	98	16
36	86	29	58	69	88
19	30	73	92	40	58
62	69	82	27	56	30
12	34	54	97	85	34
92	35	29	49	99	70
98	62	49	75	15	55
40	26	97	51	66	86
72	70	94	53	16	21
100	64	67	62	66	51
63	42	80	23	68	40
19	58	69	45	34	70
15	30	36	99	36	55
36	23	88	59	97	11
41	73	99	72	76	44
65	47	80	64	76	38
95	39	24	20	65	29
12	86	96	32	76	72
41	98	43	95	71	81
21	93	81	55	44	46
62	18	29	43	86	90
55	11	96	24	86	26
70	47	83	87	78	41
55	42	32	22	79	16
35	67	59	62	48	45
44	78	23	69	52	15
39	85	47	17	71	96
30	11	33	55	45	72
77	35	29	43	41	15
89	91	93	100	79	46
75	97	55	89	26	65
53	90	53	29	12	27
25	25	66	79	70	36
71	60	83	83	23	91
35	32	28	27	45	51
46	82	10	63	65	47
56	15	65	39	68	85
80	57	93	87	41	19
35	26	56	92	62	76
92	23	13	19	72	96
60	77	97	81	22	88
53	50	30	48	65	37
80	84	49	95	38	10
90	60	48	17	79	12
29	70	89	55	41	17
32	68	85	73	91	64
72	37	34	14	56	83
39	34	67	13	23	84
35	33	85	82	74	54
29	63	55	29	32	36
32	36	68	28	27	99
13	41	24	66	27	32
82	76	79	51	45	44
75	72	94	84	90	63
24	99	41	94	68	79
35	12	79	47	97	27
15	44	25	93	98	61
56	77	12	80	34	97
64	94	47	65	47	19
58	20	38	54	88	35
73	55	66	63	50	56
71	61	47	79	69	40
70	93	82	89	32	78
75	55	93	67	32	27
92	18	99	93	62	73
29	100	34	84	92	55
64	22	66	58	91	69
26	72	11	80	56	47
33	48	46	92	17	58
34	38	74	94	32	97
85	87	72	47	75	25
94	40	98	22	92	98
40	58	87	13	66	35
76	87	88	97	14	31
32	72	45	61	75	85
97	12	32	79	57	62
11	59	10	68	66	33
19	55	79	64	56	100
32	34	66	19	60	58
47	38	30	100	97	16
21	33	67	25	99	82
84	84	22	64	27	61
67	39	91	65	85	53
45	46	30	74	81	38
69	50	62	75	30	40
71	38	95	87	98	94
33	43	60	52	26	17
66	13	50	51	53	95
23	36	15	44	85	38
58	66	66	26	40	94
64	66	17	60	50	19
92	93	67	36	49	66
36	42	55	53	78	40
42	78	42	66	24	77
14	34	52	98	10	60
95	72	85	38	44	18
57	53	20	18	77	32
59	79	96	29	57	53
26	53	68	69	96	74
68	73	54	94	31	79
100	69	53	25	26	66
53	93	23	21	45	94
21	58	23	60	91	54
93	72	12	35	82	49
12	87	82	84	66	81
85	77	81	15	53	37
95	84	85	66	91	98
42	46	79	19	98	65
17	61	53	88	89	13
47	38	59	83	97	27
71	38	38	97	58	66
34	51	61	63	43	38
82	31	20	70	46	66
87	70	14	27	38	99
83	33	34	99	82	47
98	76	16	71	47	10
56	97	96	87	27	78
71	16	52	39	93	33
56	48	41	90	72	91
44	52	50	39	54	70
70	58	92	52	97	86
46	67	34	52	46	66
43	81	64	23	39	12
98	90	84	93	89	13
64	41	64	16	12	42
12	39	90	31	75	20
27	33	22	66	75	36
26	43	47	47	24	88
60	42	27	84	88	38
61	64	89	46	83	21
43	33	42	70	21	41
29	85	49	25	68	67
14	73	35	78	31	76
26	56	30	62	36	87
87	19	96	26	68	10
17	81	44	23	75	66
99	12	32	19	91	34
85	60	15	33	39	21
64	88	18	17	43	62
67	30	87	18	29	12
36	36	16	64	38	61
82	88	93	40	96	83
50	88	39	82	69	45
99	29	82	58	87	86
41	72	64	85	43	89
79	39	83	28	73	34
44	78	89	65	70	57
84	30	56	85	74	47
19	34	24	72	30	41
99	77	95	57	19	31
83	92	12	45	47	50
35	38	70	10	81	75
71	75	54	65	43	41
19	76	54	69	28	11
78	82	93	10	89	41
16	37	86	93	11	52
29	85	42	57	36	52
60	76	52	91	84	91
45	27	62	50	68	85
13	66	42	18	97	57
80	31	95	79	46	53
89	56	78	93	48	25
33	87	28	13	65	52
59	90	18	48	23	74
25	94	89	92	63	64
38	57	10	14	93	71
11	68	91	39	94	14
59	37	16	72	94	45
10	35	38	14	76	65
81	35	29	86	91	79
82	86	36	21	36	64
43	82	17	27	69	60
80	80	77	23	30	25
60	10	91	13	84	49
38	96	49	87	58	70
90	78	60	52	33	88
70	46	15	33	75	48
56	19	92	67	40	98
52	14	94	12	36	43
36	39	67	15	50	75
73	19	83	60	50	18
63	49	70	71	97	45
66	32	86	76	84	67
21	55	30	76	89	27
99	33	24	97	56	75
91	64	48	28	76	98
23	88	95	41	23	51
48	78	96	55	45	25
74	84	88	100	13	22
12	42	38	72	80	13
52	46	24	64	28	40
43	33	77	10	77	51
89	27	91	28	34	67
59	65	40	61	78	97
40	68	62	80	21	94
81	34	20	49	89	53
46	57	58	13	64	52
96	18	87	40	10	13
14	39	48	64	10	100
98	74	73	19	24	91
11	75	91	66	52	53
63	46	96	60	64	18
48	24	89	68	60	49
88	88	88	57	26	55
46	21	80	57	68	59
51	36	10	94	84	35
36	98	43	98	67	51
68	74	78	16	60	99
92	50	85	59	38	25
18	41	42	52	98	39
83	48	85	48	52	98
68	100	87	44	85	22
82	36	19	21	63	69
30	51	100	60	12	52
17	53	99	86	70	79
56	15	83	99	69	34
16	24	18	78	18	38
72	21	39	33	95	83
65	81	94	41	21	88
16	84	19	44	89	46
97	25	64	96	34	78
16	96	100	27	10	18
77	99	77	18	15	62
23	44	92	67	62	41
15	67	66	19	44	57
44	44	64	96	20	88
77	67	78	49	76	83
11	42	85	70	13	87
53	75	26	86	30	56
18	99	39	97	41	22
50	64	59	95	64	100
79	67	59	23	65	50
87	32	29	14	84	91
87	50	66	21	95	33
35	77	100	58	98	63
95	25	57	54	37	38
52	41	74	37	29	81
22	52	25	48	99	81
21	45	84	34	65	84
56	26	17	81	24	91
57	62	87	20	58	66
91	16	85	49	70	60
34	97	55	24	62	49
13	69	32	55	55	20
45	87	15	35	43	20
92	45	22	95	14	33
70	82	72	92	29	49
62	84	19	67	99	39
60	13	82	75	11	23
77	11	25	13	85	13
59	39	84	73	22	59
45	12	54	24	97	14
34	36	36	47	54	29
42	60	53	88	14	21
64	76	61	44	44	68
45	91	15	85	29	93
72	90	30	59	74	29
42	26	57	78	80	31
63	49	88	100	14	56
79	25	92	38	97	33
88	54	57	15	85	82
76	100	49	82	78	56
12	41	35	50	14	49
39	88	82	33	89	78
73	37	37	20	57	35
40	43	74	40	11	28
71	11	14	40	78	75
35	15	42	36	15	43
65	17	17	99	62	26
50	50	98	70	14	93
61	99	85	11	40	27
79	25	37	70	74	41
39	87	80	23	67	61
25	92	56	83	77	70
81	15	15	52	71	86
29	62	60	87	88	85
83	68	75	52	55	80
90	40	50	56	84	30
16	40	32	55	82	83
81	50	54	69	14	58
76	79	55	79	27	67
23	88	50	54	55	64
97	97	52	19	22	89
95	71	90	90	80	48
61	49	88	26	47	24
99	100	78	57	98	100
64	76	81	35	65	37
90	69	26	42	40	82
62	35	53	40	88	30
47	93	63	29	77	44
58	92	19	48	29	46
53	29	84	69	90	57
77	42	67	84	56	14
19	45	92	44	100	39
33	12	67	27	89	100
16	99	68	87	84	52
22	91	72	83	97	88
52	99	51	11	94	24
52	84	62	48	33	50
23	17	43	54	13	78
77	11	74	58	65	77
46	44	29	72	36	23
100	60	20	70	100	77
60	91	96	69	42	47
96	59	10	10	92	17
68	24	50	22	64	39
44	62	97	30	58	44
45	91	21	98	43	88
93	92	27	27	86	99
61	69	10	19	28	18
30	25	73	14	49	50
13	93	90	92	92	67
52	28	14	56	89	34
31	90	69	86	57	14
12	76	55	78	64	22
23	85	62	55	71	80
63	98	49	51	100	74
59	68	98	32	95	51
40	28	14	54	52	82
18	29	60	80	10	34
59	41	15	31	73	71
96	92	38	86	76	68
61	83	93	84	60	99
56	16	92	90	94	53
99	48	68	37	25	64
35	34	75	38	18	91
75	47	43	81	87	91
83	11	13	54	83	36
92	71	27	81	89	37
78	36	79	71	82	82
22	64	31	86	31	47
32	47	38	47	91	50
46	80	74	11	92	92
72	53	87	72	22	90
13	18	27	78	57	90
50	36	25	63	37	36
29	99	32	10	35	48
21	11	55	36	49	56
17	80	48	23	18	70
40	47	11	86	91	92
72	83	78	37	13	49
83	53	85	59	46	65
98	37	84	96	73	98
58	31	27	89	87	43
46	31	34	91	33	91
45	86	50	19	60	45
88	33	32	33	41	81
65	82	98	41	99	42
70	74	50	52	52	61
17	53	48	13	58	79
71	46	15	85	93	43
20	29	35	69	87	64
77	50	85	16	47	28
35	78	79	92	95	69
20	75	91	68	88	17
30	26	94	74	81	47
36	90	63	13	91	29
76	67	29	40	71	32
62	56	80	19	91	24
94	72	76	96	53	14
86	80	12	76	35	40
14	17	55	29	13	35
74	65	22	66	92	25
52	11	31	73	52	69
81	57	26	72	34	13
34	98	68	51	43	75
21	37	46	100	47	31
90	27	73	76	43	11
51	26	86	11	91	83
14	39	90	10	34	30
25	33	13	60	72	68
51	13	59	44	75	35
97	21	21	63	51	64
42	37	43	85	79	43
69	57	46	45	95	36
87	14	48	25	53	83
19	55	27	100	71	49
26	29	22	78	35	59
79	83	40	58	72	20
100	97	87	17	38	85
32	84	45	41	17	77
12	44	84	50	60	32
49	50	38	97	14	92
60	73	13	98	59	78
36	10	91	63	82	59
36	45	66	35	54	37
21	37	30	58	47	23
55	36	67	85	12	76
19	92	47	36	14	81
36	84	29	22	100	14
10	97	32	93	75	24
26	73	30	23	58	19
81	35	97	94	67	94
67	34	22	86	42	93
25	48	94	64	13	10
32	46	42	76	68	83
41	72	25	90	51	74
84	21	55	39	74	100
33	93	86	79	41	84
34	56	77	14	83	90
68	49	50	52	48	83
79	38	84	41	75	43
73	62	20	12	50	91
31	39	53	83	21	83
85	44	94	67	76	77
97	67	59	30	56	10
36	26	57	70	35	44
66	98	13	55	31	87
15	84	97	95	58	65
94	35	14	56	82	90
99	77	34	11	62	12
10	95	56	47	33	50
37	16	89	61	35	84
100	19	62	53	97	44
15	60	25	66	55	85
78	41	74	76	77	49
62	41	27	100	17	32
56	42	50	86	13	48
49	24	13	24	12	31
83	10	80	57	67	55
54	44	70	90	61	38
60	21	57	16	59	12
81	42	84	14	100	41
60	42	22	60	49	43
72	22	31	17	50	21
78	37	50	96	85	58
52	81	11	36	46	85
73	29	35	47	50	96
83	20	12	48	68	79
79	20	59	80	26	87
97	86	51	87	83	99
38	66	26	57	76	79
81	69	57	49	91	54
42	57	80	45	61	83
16	65	32	71	38	87
25	57	79	88	90	36
25	12	35	14	24	67
93	95	23	50	27	64
88	33	97	56	43	69
48	91	69	35	12	40
26	92	15	63	11	25
72	55	95	24	63	80
67	53	78	22	76	64
22	49	15	47	57	85
70	82	77	94	35	44
61	28	66	24	40	96
67	68	10	50	47	91
44	76	24	18	65	91
24	75	76	58	49	71
95	69	45	95	54	11
39	23	14	69	92	72
44	75	41	61	19	53
43	50	89	12	73	99
16	35	21	78	38	24
70	44	43	44	34	75
100	12	50	39	57	23
15	99	82	23	46	79
87	21	42	61	26	77
90	25	12	88	76	40
11	44	37	55	87	69
33	46	76	52	24	88
98	57	80	52	68	70
55	66	51	14	81	58
11	59	52	81	73	67
69	95	51	45	47	92
39	53	91	89	75	95
86	32	23	12	90	19
63	68	54	58	30	49
45	61	59	83	50	83
64	24	69	44	86	71
93	52	51	72	49	35
93	56	96	71	75	49
54	63	76	56	87	21
84	78	56	28	46	61
91	26	68	59	43	44
44	86	91	29	73	80
28	82	85	48	98	74
64	87	90	19	71	59
35	96	31	25	96	100
51	98	89	32	87	60
68	81	37	18	68	66
84	39	52	21	16	16
58	91	42	11	40	100
27	98	30	98	35	72
76	48	93	69	47	73
58	44	51	49	68	16
18	55	48	97	83	43
19	20	18	60	11	58
52	56	38	25	34	32
56	34	92	87	45	33
100	59	80	26	28	100
53	90	84	26	92	34
43	21	94	16	17	25
13	10	94	95	18	42
30	94	74	84	72	72
65	48	89	99	21	45
45	49	49	10	76	65
89	44	94	86	24	81
16	51	89	14	64	64
66	54	41	62	10	72
63	38	58	69	72	36
83	67	70	24	59	54
43	87	74	63	72	17
81	87	24	91	74	37
17	91	16	17	35	32
64	28	68	64	87	67
88	30	46	67	45	88
42	47	91	94	34	10
49	75	16	63	38	16
63	23	78	48	86	39
50	75	96	48	51	75
90	97	41	84	15	40
83	36	32	58	47	37
19	81	23	25	25	42
99	33	14	71	53	35
93	28	78	40	71	52
20	25	63	56	49	18
38	66	45	29	48	41
63	94	70	49	61	13
100	22	27	27	45	65
62	32	51	60	71	14
91	86	95	14	83	22
30	20	36	67	13	44
97	47	90	72	92	53
88	53	75	81	54	98
49	34	11	67	43	56
36	82	22	80	44	67
50	18	13	100	71	50
32	19	28	15	51	80
90	89	12	28	33	81
86	88	32	34	11	53
24	78	25	24	90	68
70	54	52	29	18	73
96	89	27	11	80	18
92	64	99	48	67	30
10	34	75	88	77	22
73	57	87	54	31	83
34	24	56	45	67	33
18	50	47	42	23	20
79	27	20	10	17	19
63	17	63	10	66	98
55	45	92	14	88	50
